301 Q0 FBIS4-41991 1 -5.57092 indri
301 Q0 FBIS4-38364 2 -5.66894 indri
301 Q0 FBIS4-55395 3 -5.70883 indri
301 Q0 FBIS4-7811 4 -5.7386 indri
301 Q0 FBIS3-23986 5 -5.76406 indri
301 Q0 FBIS3-24143 6 -5.82087 indri
301 Q0 FBIS3-37418 7 -5.82572 indri
301 Q0 FBIS4-22471 8 -5.88362 indri
301 Q0 FBIS4-16951 9 -5.90882 indri
301 Q0 FBIS4-46734 10 -5.90908 indri
301 Q0 FBIS3-19646 11 -5.95762 indri
301 Q0 FBIS3-21961 12 -5.95796 indri
301 Q0 FBIS4-46846 13 -5.96826 indri
301 Q0 FBIS4-68801 14 -5.98034 indri
301 Q0 FBIS3-18129 15 -5.99265 indri
301 Q0 FBIS4-46780 16 -6.01795 indri
301 Q0 FBIS3-24277 17 -6.01803 indri
301 Q0 FBIS3-58058 18 -6.02034 indri
301 Q0 FBIS3-58028 19 -6.02034 indri
301 Q0 FBIS4-19535 20 -6.03556 indri
301 Q0 FBIS4-7688 21 -6.04294 indri
301 Q0 FBIS3-41247 22 -6.045 indri
301 Q0 FBIS3-26415 23 -6.045 indri
301 Q0 FBIS3-19199 24 -6.06017 indri
301 Q0 FBIS4-40260 25 -6.06624 indri
301 Q0 FBIS4-45477 26 -6.08485 indri
301 Q0 FBIS4-43801 27 -6.08543 indri
301 Q0 FBIS4-43965 28 -6.08705 indri
301 Q0 FBIS4-10817 29 -6.10319 indri
301 Q0 FBIS4-41541 30 -6.10429 indri
301 Q0 LA121990-0141 31 -6.11593 indri
301 Q0 LA102290-0116 32 -6.12389 indri
301 Q0 LA041789-0010 33 -6.12519 indri
301 Q0 FBIS3-24145 34 -6.13044 indri
301 Q0 FBIS4-22596 35 -6.1401 indri
301 Q0 FBIS4-40936 36 -6.14074 indri
301 Q0 LA080489-0020 37 -6.14994 indri
301 Q0 FBIS4-18122 38 -6.15783 indri
301 Q0 FBIS3-22085 39 -6.16653 indri
301 Q0 FBIS3-9399 40 -6.16653 indri
301 Q0 FBIS4-16126 41 -6.18901 indri
301 Q0 FBIS3-21770 42 -6.18966 indri
301 Q0 LA100790-0068 43 -6.21013 indri
301 Q0 FBIS4-54904 44 -6.21245 indri
301 Q0 LA032790-0103 45 -6.21998 indri
301 Q0 FBIS3-17175 46 -6.22599 indri
301 Q0 FBIS4-9451 47 -6.23575 indri
301 Q0 FBIS4-41396 48 -6.25699 indri
301 Q0 FBIS3-19420 49 -6.2597 indri
301 Q0 FBIS4-41394 50 -6.26394 indri
301 Q0 FBIS4-41839 51 -6.26659 indri
301 Q0 FBIS4-26815 52 -6.29639 indri
301 Q0 FBIS4-62078 53 -6.29742 indri
301 Q0 FBIS4-45469 54 -6.30255 indri
301 Q0 FBIS4-31645 55 -6.30255 indri
301 Q0 LA122090-0183 56 -6.30779 indri
301 Q0 LA021289-0192 57 -6.31389 indri
301 Q0 FBIS4-41215 58 -6.3147 indri
301 Q0 LA062189-0052 59 -6.34499 indri
301 Q0 FBIS4-40181 60 -6.34845 indri
301 Q0 FBIS4-21105 61 -6.36244 indri
301 Q0 FBIS4-34879 62 -6.36383 indri
301 Q0 FBIS3-30645 63 -6.36659 indri
301 Q0 FBIS3-55219 64 -6.36689 indri
301 Q0 FBIS3-12298 65 -6.3676 indri
301 Q0 FBIS3-50043 66 -6.37074 indri
301 Q0 FBIS4-19049 67 -6.37202 indri
301 Q0 FBIS4-43791 68 -6.37485 indri
301 Q0 FBIS4-38482 69 -6.3755 indri
301 Q0 FBIS3-21779 70 -6.38589 indri
301 Q0 FBIS3-38787 71 -6.38623 indri
301 Q0 FBIS3-18507 72 -6.38655 indri
301 Q0 FBIS3-21765 73 -6.38732 indri
301 Q0 LA040489-0112 74 -6.39036 indri
301 Q0 LA090789-0211 75 -6.39912 indri
301 Q0 FBIS3-60984 76 -6.40055 indri
301 Q0 LA101390-0083 77 -6.40494 indri
301 Q0 FBIS4-43797 78 -6.41037 indri
301 Q0 FBIS3-49567 79 -6.42528 indri
301 Q0 FBIS3-60093 80 -6.42582 indri
301 Q0 FBIS3-22049 81 -6.42774 indri
301 Q0 LA120689-0037 82 -6.42953 indri
301 Q0 FBIS3-24247 83 -6.43467 indri
